Resort,Location,Link,Open Pistes km,Slope Condition,Open Lifts,Depth of snow in resortat 1840 metres,Depth of snow on upper runsat 2488 metres,Last snowfall in resort,Last snowfall in ski area,New snow in resort (past 24h),New snow in ski area (past 24h),Runs down to resort (open today / total),Runs down to (altitude),Condition of runs down to resort,Surface area of pistes,Number of local pistes,Pistes covered by lift pass (regional),Number of lifts in ski area,Runs floodlit today until,Length of floodlit runs,Altitude of cross-country runs,Cross-country ski trail floodlit today until,Floodlit cross-country trails (km open / total),"Cross-country trails, dogs permitted (open / total)",Tel. for cross-country ski info,Snow Park condition,Snow park floodlighting,Snowboard facilities floodlit today until,Tel. for fun park info,Vertical difference of all runs (today / total),Transportation to starting point,Fully open,Floodlit today (open / total),Toboggan hire available,Tel. for tobogganing info,Winter walking paths from (altitude),Number of snow shoe trails open today,Conditions/events on the trails,Depth of snow in resortat 1620 metres,Depth of snow on upper runsat 2900 metres,Depth of snow in resortat 1500 metres,Depth of snow on upper runs,Depth of snow in resortat 1800 metres,Depth of snow on upper runsat 2700 metres,Depth of snow in resortat 1200 metres,Depth of snow on upper runsat 2540 metres,Depth of snow in resortat 1560 metres,Depth of snow in resortat 1822 metres,Depth of snow in resortat 1050 metres,Depth of snow on upper runsat 2061 metres,Depth of snow in resortat 1473 metres,Depth of snow on upper runsat 2600 metres,Depth of snow in resortat 1714 metres,Depth of snow in resortat 1572 metres,Depth of snow on upper runsat 3600 metres,Depth of snow in resortat 1274 metres,Depth of snow on upper runsat 2230 metres,Depth of snow in resortat 1220 metres,Depth of snow on upper runsat 2730 metres,Depth of snow on upper runsat 2590 metres,Depth of snow in resortat 1300 metres,Depth of snow on upper runsat 2000 metres,Depth of snow on upper runsat 3020 metres,Depth of snow in resortat 1353 metres,Depth of snow on upper runsat 1964 metres,Depth of snow in resortat 1815 metres,Depth of snow in resortat 1812 metres,Depth of snow in resortat 1450 metres,Depth of snow on upper runsat 2350 metres,Depth of snow in resortat 1444 metres,Depth of snow on upper runsat 2961 metres,Depth of snow in resortat 900 metres,Depth of snow in resortat 1950 metres,Depth of snow on upper runsat 2500 metres,Depth of snow in resortat 1068 metres,Depth of snow on upper runsat 1946 metres,Depth of snow in resortat 520 metres,Depth of snow on upper runsat 2227 metres,Depth of snow in resortat 1000 metres,Depth of snow in resortat 1350 metres,Depth of snow on upper runsat 3330 metres,Depth of snow in resortat 519 metres,Depth of snow on upper runsat 1600 metres,Depth of snow in resortat 1030 metres,Depth of snow on upper runsat 1460 metres,Depth of snow in resortat 1650 metres,Depth of snow in resortat 1100 metres,Depth of snow in resortat 1411 metres,Depth of snow in resortat 1474 metres,Depth of snow on upper runsat 2783 metres,Depth of snow in resortat 1290 metres,Depth of snow on upper runsat 2593 metres,Depth of snow in resortat 800 metres,Depth of snow in resort,Depth of snow on upper runsat 2720 metres,Depth of snow in resortat 1090 metres,Depth of snow on upper runsat 2262 metres,Depth of snow in resortat 1920 metres,Depth of snow on upper runsat 2225 metres,Depth of snow on upper runsat 1922 metres,Depth of snow on upper runsat 2076 metres,Depth of snow on upper runsat 1630 metres,Depth of snow in resortat 1330 metres,Depth of snow in resortat 630 metres,Depth of snow on upper runsat 1800 metres,Depth of snow on upper runsat 1725 metres,Depth of snow in resortat 1284 metres,Depth of snow in resortat 1466 metres,Depth of snow in resortat 1035 metres,Depth of snow on upper runsat 1634 metres,Depth of snow in resortat 1040 metres,Depth of snow in resortat 1175 metres,Depth of snow on upper runsat 2250 metres,Depth of snow in resortat 1600 metres,Depth of snow on upper runsat 1583 metres,Depth of snow in resortat 1158 metres,Depth of snow in resortat 1322 metres,Depth of snow on upper runsat 2554 metres,Depth of snow in resortat 1166 metres,Depth of snow in resortat 2000 metres,Depth of snow in resortat 1420 metres,Depth of snow on upper runsat 2170 metres,Depth of snow in resortat 0 metres,Depth of snow on upper runsat 1260 metres,Depth of snow on upper runsat 1726 metres,Depth of snow on upper runsat 1850 metres,Depth of snow in resortat 1440 metres,Depth of snow on upper runsat 1660 metres,Depth of snow on upper runsat 1570 metres,Depth of snow in resortat 1256 metres,Depth of snow on upper runsat 1901 metres,Depth of snow on upper runsat 1485 metres,Depth of snow on upper runsat 1550 metres,Depth of snow in resortat 1457 metres,Depth of snow in resortat 920 metres,Depth of snow on upper runsat 1365 metres,Depth of snow in resortat 1150 metres,Depth of snow on upper runsat 1863 metres,Depth of snow in resortat 840 metres,Depth of snow on upper runsat 1200 metres,Depth of snow on upper runsat 1250 metres,Depth of snow in resortat 1340 metres,Depth of snow on upper runsat 1590 metres,Depth of snow in resortat 884 metres,Depth of snow on upper runsat 1500 metres,Depth of snow in resortat 1265 metres,Depth of snow on upper runsat 1496 metres,Depth of snow in resortat 1400 metres,Depth of snow on upper runsat 1580 metres,Depth of snow in resortat 850 metres,Depth of snow on upper runsat 1680 metres,Depth of snow in resortat 650 metres,Depth of snow on upper runsat 1180 metres,Depth of snow in resortat 1061 metres,Depth of snow on upper runsat 1396 metres,Depth of snow in resortat 1283 metres,Depth of snow on upper runsat 1380 metres,Depth of snow in resortat 1135 metres,Depth of snow on upper runsat 1856 metres,Depth of snow on upper runsat 1050 metres,Depth of snow in resortat 860 metres,Depth of snow on upper runsat 1385 metres,Depth of snow on upper runsat 1420 metres,Depth of snow on upper runsat 3200 metres,Depth of snow in resortat 998 metres,Depth of snow in resortat 1020 metres,Depth of snow on upper runsat 1000 metres,Depth of snow on upper runsat 1887 metres,Depth of snow on upper runsat 2050 metres,Depth of snow on upper runsat 2483 metres,Depth of snow in resortat 1010 metres,Depth of snow on upper runsat 2352 metres,Depth of snow in resortat 595 metres,Depth of snow on upper runsat 2174 metres,Depth of snow in resortat 825 metres,Depth of snow on upper runsat 1080 metres,Depth of snow on upper runsat 1346 metres,Depth of snow in resortat 1716 metres,Depth of snow in resortat 1660 metres,Depth of snow in resortat 1706 metres,Depth of snow in resortat 1805 metres,Depth of snow in resortat 1809 metres,Depth of snow in resortat 1687 metres,Depth of snow in resortat 1380 metres,Depth of snow in resortat 1700 metres,Depth of snow on upper runsat 1900 metres,Depth of snow in resortat 1221 metres,Depth of snow in resortat 1769 metres,Depth of snow in resortat 1670 metres,Depth of snow on upper runsat 2400 metres,Depth of snow in resortat 925 metres,Depth of snow on upper runsat 1228 metres,Depth of snow on upper runsat 1100 metres,Depth of snow on upper runsat 1300 metres,Depth of snow in resortat 790 metres,Depth of snow in resortat 1263 metres,Depth of snow on upper runsat 1950 metres,Depth of snow in resortat 1044 metres,Depth of snow on upper runsat 1170 metres,Depth of snow in resortat 1227 metres,Depth of snow on upper runsat 1350 metres,Depth of snow on upper runsat 2340 metres,Depth of snow on upper runsat 2360 metres,Depth of snow in resortat 940 metres,Depth of snow on upper runsat 1093 metres,Depth of snow in resortat 875 metres,Depth of snow on upper runsat 2123 metres,Depth of snow on upper runsat 2300 metres,Depth of snow in resortat 430 metres,Depth of snow in resortat 1154 metres,Depth of snow in resortat 706 metres,Depth of snow on upper runsat 1360 metres,Depth of snow on upper runsat 0 metres,Depth of snow in resortat 1480 metres,Depth of snow in resortat 713 metres,Depth of snow in resortat 1250 metres,Depth of snow in resortat 465 metres,Depth of snow on upper runsat 1650 metres,Depth of snow in resortat 972 metres,Depth of snow on upper runsat 1030 metres,Depth of snow on upper runsat 2640 metres,Depth of snow in resortat 1550 metres,Depth of snow on upper runsat 2200 metres,Depth of snow in resortat 1373 metres,Depth of snow on upper runsat 2552 metres,Depth of snow on upper runsat 1450 metres,Depth of snow in resortat 1750 metres,Depth of snow on upper runsat 2270 metres,Depth of snow in resortat 1230 metres,Depth of snow in resortat 740 metres,Depth of snow in resortat 930 metres,Depth of snow on upper runsat 1470 metres,Installations open from,Installations open until,Start of season:,End of season:,Adult: 17-65,Young person:,Children: 10-16,Seniors  65,Adult:,Children:,Seniors,Adult: 1947-1998,Young person: 1999-2008,Children: 2009-2016,Adult: 18,Young person: 13-17,Children: 6-12,Seniors  64,Adult: 20-61,Young person: 16-19,Children: 6-15,Seniors  62,Adult: 1998/1960,Young person: 1999/2007,Children: 2008/2017,Seniors  1959,Adult: 18-99,Young person: 12-17,Children: 6-11,Adult: 18-64,Children: 6-10,Adult: 1945-1996,Young person: 1997-2006,Children: 2007-2014,Adult: 20-63,Adult: 21-63,Young person: 16-20,Adult: 20,Adult: 20-99,Seniors  60,Adult: 1959-1998,Young person: 1999-2007,Children: 2008-2017,Seniors  1946-1958,Adult: 16,Adult: 1959-1997,Young person: 1998-2007,Seniors  1958-1923,Adult: 1960-2003,Young person: 2004-2007,Adult: 1958-1997,Young person: 1998-2005,Children: 2006-2015,Seniors  1944-1957,Seniors  1944-1956,Adult: 25-64,Young person: 16-24,Children: 5-15,Adult: 20-60,Adult: 25-63,Adult: 1960-1998,Seniors  1920-1959,Adult: 18-63,Adult: 20-65,Seniors  66,Adult: 26-64,Young person: 16-25,Seniors  65-74,Adult: 1958-2001,Young person: 2002-2006,Children: 2007-2015,Seniors  1945-1957,Children: 6-16,Adult: 16-99,Young person: 6-15,Seniors  64/65,Adult: 21,Children: 9-15,Young person: 17-19,Children: 8-16,Adult: 18-100,Young person: 10-17,Children: 0-9,Young person: 16,Children: 6,Adult: 2002,Young person: 2003-2006,Children: 2007-2016,Adult: 18-65,Children: 0-15,Young person: 16-18,Seniors  65-100,Young person: 6,Children: 0-16,Young person: 13-18,Children: 6-13,Children: -16,Children: 0-5,Adult: 17,Young person: -16,Adult: 21-64,Young person: 17-20,Children: 9-16,Young person: 20,Children: 20,Young person: 14-17,Children: 16
Bumbach / Schangnau,['Schangnau Bumbach – Bern Region'],https://snow.myswitzerland.com//snow_reports/bumbach-schangnau-234/#piste,"6.0/9.0 kmPistes, Sat/Sun only",Sat/Sun onlySlope condition,3/3Lifts open,,,03.12.2023,03.12.2023,–,–,1/1,920 m (altitude),good,0.00 km²,5,6 km,3,–,–,920-979 m (altitude),21:00 hr,3.0/3.0 km,0/0.0 km,+41 (0)34 493 37 38,,,,,,,,,,,920 m (altitude),2,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:30 hr,16.12.2023,10.03.2024,,33.- CHF,,,35.- CHF,25.- CHF,- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schwarzsee FR,['Schwarzsee – Region of Fribourg'],https://snow.myswitzerland.com//snow_reports/schwarzsee-fr-214/#piste,"6.0/20.0 kmPistes, good",goodSlope condition,4/6Lifts open,,,05.12.2023,05.12.2023,0 cm,0 cm,1/2,1045 m (altitude),good,0.28 km²,11,20 km,6,–,4.0 km,,,,,,,,,,,,,,,,1045 m (altitude),2,Good,,,,50 cm,,,,,,,30 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18:00 hr,20:30 hr,07.12.2023,17.03.2024,,39.- CHF,,42.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.- CHF,,,,,,,,,,,,,,,,,,
Disentis,['Disentis – Graubünden'],https://snow.myswitzerland.com//snow_reports/disentis-130/#piste,"5.8/60.0 kmPistes, no info",no infoSlope condition,4/12Lifts open,,,yesterday,yesterday,2 cm,5 cm,0/0,,,0.01 km²,20,180 km,1,–,0.0 km,900-1100 m (altitude),–,0.0/5.0 km,0.0/0.0 km,https://www.nordic-surselva.ch/kontakt/,,,,,0/300 m,–,–,0/0 km,,+41 (0)81 920 40 38,1150 m (altitude),3,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:00 hr,16.12.2023,07.04.2024,,,,,,,,,,,,,,52.- CHF,,,32.- CHF,,,,,,,,,,,,,,,64.- CHF,45.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atzmännig,['Goldingen Atzmännig – Zurich Region'],https://snow.myswitzerland.com//snow_reports/atzmaennig-52/#piste,"5.2/8.0 kmPistes, good",goodSlope condition,5/5Lifts open,,,3 days ago,3 days ago,–,–,4/4,–,good,0.38 km²,4,8 km,4,–,–,,,,,,,,,,360/360 m,–,–,0/0 km,,055 284 64 44,–,1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 cm,55 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:30 hr,03.12.2023,10.03.2024,,29.- CHF,,,35.- CHF,25.- CHF,29.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prés-d'Orvin-Chasseral,"[""Les Prés d'Orvin – Jura & Three-Lakes""]",https://snow.myswitzerland.com//snow_reports/pres-dorvin-chasseral-206/#piste,"5.0/5.0 kmPistes, fair-good",fair-goodSlope condition,6/6Lifts open,,,05.12.2023,05.12.2023,0 cm,0 cm,6/6,–,fair,0.00 km²,6,0 km,5,21:45 hr,–,1028-1540 m (altitude),20:30 hr,33.0/2.0 km,0.0/0.0 km,+41 (0)32 322 66 26,,,,,,,,,,,1000 m (altitude),0,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:30 hr,05.12.2023,30.04.2024,,27.- CHF,,,30.- CHF,,27.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.- CHF,,,,,,,,,,,,,,,,,
Gantrisch Gurnigel,['Gurnigel – Bern Region'],https://snow.myswitzerland.com//snow_reports/gantrisch-gurnigel-239/#piste,"5.0/6.0 kmPistes, no info",no infoSlope condition,3/3Lifts open,,,2 days ago,2 days ago,30 cm,50 cm,,–,no info,0.00 km²,2,45 km,0,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.12.2023,17.03.2024,,- CHF,,,36.- CHF,23.- CHF,- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marbach - Marbachegg,['Marbach (Escholzmatt) – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/marbach-marbachegg-25/#piste,"5.0/10.0 kmPistes, no info",no infoSlope condition,0/4Lifts open,,,3 days ago,3 days ago,10 cm,20 cm,0/2,880 m (altitude),no info,0.24 km²,7,10 km,–,–,0.0 km,,,,,,,,,,,,,,,,850 m (altitude),0,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12.2023,19.03.2024,,,,,41.- CHF,,,,,,,,,,,35.- CHF,23.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rathvel s/Châtel-St-Denis,['Rathvel s/Châtel-St-Denis – Region of Fribourg'],https://snow.myswitzerland.com//snow_reports/rathvel-schatel-st-denis-215/#piste,"4.0/8.0 kmPistes, no info",no infoSlope condition,3/4Lifts open,,,3 days ago,3 days ago,30 cm,30 cm,3/4,–,good,0.00 km²,4,0 km,4,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.12.2023,17.03.2024,,22.- CHF,,,30.- CHF,20.- CHF,22.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brienz - Axalp,['Axalp – Bern Region'],https://snow.myswitzerland.com//snow_reports/brienz-axalp-100/#piste,"4.0/15.0 kmPistes, Sat/Sun only",Sat/Sun onlySlope condition,4/6Lifts open,,,yesterday,yesterday,2 cm,4 cm,1/2,1400 m (altitude),good,0.00 km²,15,–,–,–,–,1480-1550 m (altitude),–,0.0/0.0 km,0.0/0.0 km,+41 (0)33 951 26 32,,,,,0/0 m,–,–,0/0 km,,+41 (0)33 951 26 32,1400 m (altitude),0,Closed,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:15 hr,16:15 hr,23.12.2023,01.04.2024,,,,,,,,,,,,,,,,39.- CHF,27.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.- CHF,,,,,,,,,,,,,,,
Ibergeregg,['Ibergeregg – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/ibergeregg-17/#piste,"4.0/6.0 kmPistes, good",goodSlope condition,2/2Lifts open,,,3 days ago,3 days ago,0 cm,0 cm,,–,closed,4.00 km²,5,43 km,–,–,–,–,–,0/0.0 km,0/0.0 km,,no info,–,-,,,,,,,,1400 m (altitude),4,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 cm,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05.12.2023,24.03.2024,,,,25.- CHF,,,,,,,,,,,,25.- CHF,20.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaunpass - Boltigen,['Boltigen – Bern Region'],https://snow.myswitzerland.com//snow_reports/jaunpass-boltigen-226/#piste,"3.0/6.0 kmPistes, no info",no infoSlope condition,1/2Lifts open,,,18.01.2023,18.01.2023,–,–,,,,0.00 km²,5,6 km,3,–,–,1500-1550 m (altitude),–,0/2.0 km,0.0/0.0 km,+41 (0)787512614,,,,,,,,,,,1500 m (altitude),2,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12.2023,03.03.2024,,,,31.- CHF,34.- CHF,,,,,,,,,,,,22.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.- CHF,,,,,,,,,,,,,,,,
Ebnat-Kappel - Toggenburg,['Ebnat-Kappel – Eastern Switzerland / Liechtenstein'],https://snow.myswitzerland.com//snow_reports/ebnat-kappel-toggenburg-114/#piste,"3.0/5.0 kmPistes, good-fair",good-fairSlope condition,2/2Lifts open,,,05.12.2023,05.12.2023,30 cm,60 cm,,,,0.00 km²,3,–,–,–,–,640-650 m (altitude),–,0/0.0 km,0.0/0.0 km,+41 (0)71 993 29 11,closed,–,-,+41 (0)71 993 12 77,300/300 m,,–,0/1.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 cm,60 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06.12.2023,17.03.2024,,,,,,,32.- CHF,,,,32.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.- CHF,,,,,,,,25.- CHF,,,,,,,,,,,,,,
Les Paccots,['Les Paccots – Region of Fribourg'],https://snow.myswitzerland.com//snow_reports/les-paccots-151/#piste,"2.9/20.0 kmPistes, closed",closedSlope condition,2/11Lifts open,,,05.12.2023,05.12.2023,0 cm,0 cm,,–,closed,0.00 km²,11,20 km,0,–,1.4 km,862-935 m (altitude),–,0/2.0 km,0/0.0 km,+41 (0)21 948 84 56,,,,,,,,,,,–,5,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 cm,35 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45 hr,16:30 hr,08.12.2023,24.03.2024,,31.- CHF,,,39.- CHF,27.- CHF,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vue des Alpes/Tête de Ran,['Vue-des-Alpes / Tête-de-Ran – Jura & Three-Lakes'],https://snow.myswitzerland.com//snow_reports/vue-des-alpestete-de-ran-194/#piste,,good-fairSlope condition,,,,3 days ago,3 days ago,0 cm,0 cm,1/0,,,0.00 km²,0,–,–,–,–,1283-1320 m (altitude),00:00 hr,4.0/0.0 km,4.0/5.0 km,+41 (0)32 889 68 86,,,,,,,,,,,1200 m (altitude),1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 cm,30 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01.11.2023,30.04.2024,,- CHF,,,12.- CHF,- CHF,12.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oberiberg / Ybrig,['Oberiberg – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/oberiberg-ybrig-287/#piste,"2.0/10.0 kmPistes, no info",no infoSlope condition,2/4Lifts open,,,3 days ago,3 days ago,0 cm,0 cm,1/3,1035 m (altitude),good,0.00 km²,3,50 km,12,–,–,,,,,,,,,,0/1000 m,,–,0/0 km,,+41 (0)55 414 16 60,1035 m (altitude),2,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:00 hr,23.12.2023,17.03.2024,,28.- CHF,,,,,28.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.- CHF,,,,,,,,,,,,,,,,,,,,23.- CHF,,,,,,,,,,,,,
Gantrisch - Riffenmatt,['Riffenmatt – Bern Region'],https://snow.myswitzerland.com//snow_reports/gantrisch-riffenmatt-237/#piste,"1.0/1.0 kmPistes, no info",no infoSlope condition,1/1Lifts open,,,05.12.2023,05.12.2023,30 cm,–,,–,no info,0.00 km²,0,–,–,–,–,1050-1150 m (altitude),–,0/0.0 km,0/0.0 km,+41 (0)31 735 55 55,,,,,,,,,,,1100 m (altitude),0,No notification,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00 hr,17:00 hr,16.12.2023,03.03.2024,,- CHF,,,10.- CHF,10.- CHF,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
